CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-15-8396-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO BASICO MODERNO PARA COMPUTACIÓN BM PC,"1ª. CALLE 0-95, ZONA 1",6631-1557,HAROLDO ENRIQUE NAVAS PAZ,CARLOS HUMBERTO CHÚ CATALÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-8403-46,01-221,GUATEMALA,VILLA NUEVA,LICEO COMPU MARKET,4ª. AVENIDA 6-29 ZONA 1,6636-0705,ARGELIA DE JESUS ACOSTA SOZA,RUD INDIRA PINTO MARCIAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-8465-46,01-212,GUATEMALA,VILLA NUEVA,INSTITUTO TECNICO CIENTIFICO DR. FERNANDO QUEVEDO,"5ª. CALLE 7-62, ZONA 1",6631-1112,HAROLDO ENRIQUE NAVAS PAZ,LUDVIN RICARDO URRUTIA LORENTI,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO (REGULAR),GUATEMALA SUR
01-15-8535-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO RAFAEL AREVALO MARTINEZ,"7ª. AVENIDA 7-55, BARCENAS, ZONA 3",6626-9330,HAROLDO ENRIQUE NAVAS PAZ,OTTO DAVID GUAMUCH TUBAC,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-8660-46,01-213,GUATEMALA,VILLA NUEVA,COLEGIO CAMPO ALTO,"1ª. AVENIDA 2-61 ZONA 7, RESIDENCIALES COLINAS DE MONTE MARIA",5574-2521,MARTHA SUSANA ROBLES CHAVEZ,JOSUÉ EMANUEL CHÁVEZ ANTONIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-8930-46,01-206,GUATEMALA,VILLA NUEVA,COLEGIO CAMPOS VERDES,"19 CALLE 11-85 ZONA 5, RESIDENCIALES FUENTES DEL VALLE I",2223-4545,INGRID ELIZABETH PEÑA TRUJILLO,KATHIA ARACELY PEÑA OVALLE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-8959-46,01-212,GUATEMALA,VILLA NUEVA,LICEO TECNICO INDUSTRIAL MAYA TIKAL,3ª. CALLE 9-50 ZONA 1,6636-8309,HAROLDO ENRIQUE NAVAS PAZ,GABRIELA MICHAEL BARILLAS CALDERÓN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO (REGULAR),GUATEMALA SUR
01-15-8970-46,01-408,GUATEMALA,VILLA NUEVA,LICEO EVANGÉLICO ROCA DE LOS SIGLOS,"6ª. AVENIDA 7-81, COLONIA MEXQUITAL",2477-4478,MANUEL MARIA CANO CASTRO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-9155-46,01-214,GUATEMALA,VILLA NUEVA,ESCUELA NACIONAL DE CIENCIAS COMERCIALES,6ª. AVENIDA 7-43 ZONA 6 RESIDENCIALES CATALINA,6636-4709,HECTOR RAUL ESCUN VIDES,NERY ALBERTO FRIELY ALVARADO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-9157-46,01-411,GUATEMALA,VILLA NUEVA,LICEO TECNICO DE VILLA NUEVA,6ª. AVENIDA . 6-54 ZONA 1,6635-5887,JUAN ENRIQUE MARTINEZ SOLANO,EVELYN EUNICE DÍAZ GUTIÉRREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-9275-46,01-411,GUATEMALA,VILLA NUEVA,LICEO COMPU MARKET,4ª. AVENIDA 6-29 ZONA 1 VILLA NUEVA,6636-0705,JUAN ENRIQUE MARTINEZ SOLANO,RUD INDIRA PINTO MARCIAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-9314-46,01-221,GUATEMALA,VILLA NUEVA,INSTITUTO PRIVADO NUESTRA SEÑORA DE AMERICA,"8ª. AVENIDA 6-51 ZONA 3, BARCENAS",5813-8073,ARGELIA DE JESUS ACOSTA SOZA,KARLA FAVIOLA PÉREZ ANZUETO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-9357-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO BASICO MODERNO PARA COMPUTACIÓN BM PC,"1ª. CALLE 0-95, ZONA 1",6631-1584,HAROLDO ENRIQUE NAVAS PAZ,CARLOS HUMBERTO CHÚ CATALÁN,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO (REGULAR),GUATEMALA SUR
01-15-9377-46,01-216,GUATEMALA,VILLA NUEVA,COLEGIO INTERNACIONES,"LOTIFICACION VILLA ROMANA, CARRETERA AL PACIFICO",6624-4200,ANNY VICTORIA PERDOMO VILLATORO,MIRNA ELIZABETH MORALES CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-9393-46,01-411,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO REAL EL VALLE,12ª. AVENIDA 3-73 ZONA 1,3434-1116,JUAN ENRIQUE MARTINEZ SOLANO,ROSA ELVIRA PÉREZ OCHOA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-9469-46,01-411,GUATEMALA,VILLA NUEVA,CENTRO EDUCATIVO MANUEL GALICH,5ª. AVENIDA 2-27 ZONA 4 COLONIA ETERNA PRIMAVERA,N/A,JUAN ENRIQUE MARTINEZ SOLANO,BENIGNO ISAÍAS DE LEÓN OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
01-15-9498-46,01-221,GUATEMALA,VILLA NUEVA,LICEO COMPU MARKET,4ª. AVENIDA 6-29 ZONA 1,6636-0705,ARGELIA DE JESUS ACOSTA SOZA,RUD INDIRA PINTO MARCIAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO (REGULAR),GUATEMALA SUR
01-15-9501-46,01-219,GUATEMALA,VILLA NUEVA,CENTRO CULTURAL AVE MARIA DE LA ASUNCION,LOTE 33 RESIDENCIALES LA SELVA CIUDAD SAN CRISTOBAL ZONA 8,2478-6391,DAVID SALOMON MEJIA SAMAYOA,JULIO RODOLFO GUERRA GUTIÉRREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-9503-46,01-212,GUATEMALA,VILLA NUEVA,COLEGIO ESMERALDA II,6ª. CALLE 2-39 ZONA 1,6631-3158,HAROLDO ENRIQUE NAVAS PAZ,MERCEDES DEL CARMEN CASTILLO PEÑATE,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-9550-46,01-221,GUATEMALA,VILLA NUEVA,LICEO TECNICO DE VILLA NUEVA,6ª. AVENIDA 6-54 ZONA 1,6631-2603,ARGELIA DE JESUS ACOSTA SOZA,IRIS MARICLÓ MORALES LUNA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-9551-46,01-221,GUATEMALA,VILLA NUEVA,LICEO TECNICO DE VILLA NUEVA,6ª. AVENIDA 6-54 ZONA 1,6631-2603,ARGELIA DE JESUS ACOSTA SOZA,IRIS MARICLÓ MORALES LUNA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO (REGULAR),GUATEMALA SUR
01-15-9555-46,01-214,GUATEMALA,VILLA NUEVA,COLEGIO MIXTO NUESTRA PATRIA,3ª. CALLE 3-78 ZONA 1,6631-0056,HECTOR RAUL ESCUN VIDES,ILIANA DEL ROSARIO CARRILLO MELGAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA SUR
01-15-9587-46,01-212,GUATEMALA,VILLA NUEVA,LICEO SAN JOSE DE LOS OLIVOS,"10ª. AVENIDA 6-72 ZONA 3, BARCENAS",5806-2370,HAROLDO ENRIQUE NAVAS PAZ,THELMA PATRICIA SIPAQUE ORTÍZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA SUR
01-16-0001-46,01-405,GUATEMALA,VILLA CANALES,LICEO CIENTIFICO JOCOTILLO,CALLE PRINCIPAL ALDEA EL JOCOTILLO,3761-3564,BLANCA SARAI GUTIERREZ PINEDA,BYRON ANIBAL PINEDA ARROYO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
01-16-0015-46,01-217,GUATEMALA,VILLA CANALES,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"0 AVENIDA 4-01, ZONA 1 ALDEA SANTA ELENA BARILLAS",4100-5405,CARLOS ANIBAL LOPEZ,ADA PATRICIA ORTIZ DOMINGUEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0024-46,01-405,GUATEMALA,VILLA CANALES,LICEO CIENTIFICO JOCOTILLO,CALLE PRINCIPAL ALDEA EL JOCOTILLO,4001-6340,BLANCA SARAI GUTIERREZ PINEDA,CLAUDIA LORENA TORRES ALVAREZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
01-16-0032-46,01-205,GUATEMALA,VILLA CANALES,INSTITUTO TECNICO INDUSTRIAL ARTES Y OFICIOS,"1ª. CALLE ""B"" 1-28 ZONA 1, BOCA DEL MONTE",2442-6567,MARTA LISBETH CUMATZ RAMIREZ,ELDA ESPERANZA RUANO TÉLLEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0046-46,01-625,GUATEMALA,VILLA CANALES,COLEGIO DE INFORMÁTICA AVANZADA COMPUCEIC,6ª. CALLE 2-35 ZONA 1 BOCA DEL MONTE,2449-6307,BRYAN ONELL GAITAN RODRIGUEZ,IRIS MARÍA GÁLVEZ CHACÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0053-46,01-217,GUATEMALA,VILLA CANALES,LICEO DEL MONTE,"3ª. AVENIDA 2-28, ZONA 1, BOCA DEL MONTE",2448-9556,CARLOS ANIBAL LOPEZ,MARÍA DEL ROSARIO RODRÍGUEZ MUÑOZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0092-46,01-625,GUATEMALA,VILLA CANALES,COLEGIO TECNOLÓGICO CANALEÑO,1ª. AVENIDA 2-99 ZONA 1,4217-0461,BRYAN ONELL GAITAN RODRIGUEZ,GENCIS YOHANA SOLÍS ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0095-46,01-217,GUATEMALA,VILLA CANALES,LICEO ALVARADO,5ª. CALLE 2-80 ZONA 1 ALDEA BOCA DEL MONTE,2442-7129,CARLOS ANIBAL LOPEZ,PAOLA CONCEPCIÓN ALVARADO GARCÍA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0099-46,01-405,GUATEMALA,VILLA CANALES,"LICEO PROFESIONAL DE COMPUTACIÓN ""MANUEL GALICH""",2ª. CALLE 3-61 ZONA 1 BOCA DEL MONTE,2442-8459,BLANCA SARAI GUTIERREZ PINEDA,NIDIA MARLENI GONZÁLEZ REYES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
01-16-0106-46,01-405,GUATEMALA,VILLA CANALES,LICEO PREUNIVERSITARIO DE INFORMÁTICA Y TECNOLOGÍA,1ª. AVENIDA 1-41 ZONA 2 ALDEA EL PORVENIR,5698-5536,BLANCA SARAI GUTIERREZ PINEDA,WILMAN ANTONIO GALINDO LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
01-16-0108-46,01-217,GUATEMALA,VILLA CANALES,LICEO CENTROAMERICANO BOCA DEL MONTE,1ª. CALLE 2-60 ZONA 1 ALDEA BOCA DEL MONTE,2448-0821,CARLOS ANIBAL LOPEZ,ALBERTO ANDRÉS MARTÍNEZ MUJ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0110-46,01-217,GUATEMALA,VILLA CANALES,LICEO MONTEGAL,4ª. CALLE 3-30 ZONA 3 ALDEA BOCA DEL MONTE,2448-0675,CARLOS ANIBAL LOPEZ,EDDY MARIO SANTOS ALONZO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0114-46,01-405,GUATEMALA,VILLA CANALES,LICEO MONTEGAL,4ª. CALLE 3-30 ZONA 3 ALDEA BOCA DEL MONTE,2448-0675,BLANCA SARAI GUTIERREZ PINEDA,GLINDIS LIZZET RAMOS HERNÁNDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
01-16-0118-46,01-508,GUATEMALA,VILLA CANALES,COLEGIO BILINGÜE INTERNACIONAL MANOS A LA OBRA,"4ª. CALLE 6-22, SECTOR LOS MANZANILLOS, ZONA 3",6632-8839,MANUEL MARIA CANO CASTRO,NILSA CAROLINA HERNÁNDEZ MOLINA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0119-46,01-625,GUATEMALA,VILLA CANALES,LICEO DEL SUR,5ª. CALLE 2-80 ZONA 1 ALDEA BOCA DEL MONTE,6627-2688,BRYAN ONELL GAITAN RODRIGUEZ,ILEANA GRISELDA ELÍAS ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0130-46,01-217,GUATEMALA,VILLA CANALES,LICEO EN COMPUTACIÓN MONTREAL,"5ª. AVENIDA ""C"" 4-65 ZONA 2 ALDEA BOCA DEL MONTE",2235-2699,CARLOS ANIBAL LOPEZ,GLADYS LORENA LARIOS GUILLEN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0137-46,01-405,GUATEMALA,VILLA CANALES,"COLEGIO MIXTO "" SANTA ELENA DEL SUR """,6ª. AVENIDA 3-29 ZONA 1 SANTA ELENA BARILLAS,6632-4319,BLANCA SARAI GUTIERREZ PINEDA,JUAN FRANCISCO PINEDA ALFARO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
01-16-0138-46,01-645,GUATEMALA,VILLA CANALES,"INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR COOPERATIVA ""DORIS LEONOR ZUNUN CARRERA""",3ª. CALLE 3-37 ZONA 1 BOCA DEL MONTE GUATEMALA,4208-4839,ALBA MARICELA JOR PORTILLO,EVERTH ALEXANDER MORALES OCHOA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0140-46,01-217,GUATEMALA,VILLA CANALES,COLEGIO ELI,"KM. 16.5 CARRETERA A VILLA CANALES, LOTE 30 MANZANA A CONDOMINIO VILLAS DEL SUR GUATEMALA",6669-1550,CARLOS ANIBAL LOPEZ,DORIS ISABEL OLIVA ALDANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0142-46,01-217,GUATEMALA,VILLA CANALES,COLEGIO ELI,"KM. 16.5 CARRETERA A VILLA CANALES, LOTE 30 MANZANA A CONDOMINIO VILLAS DEL SUR GUATEMALA",6669-1550,CARLOS ANIBAL LOPEZ,DORIS ISABEL OLIVA ALDANA,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0143-46,01-217,GUATEMALA,VILLA CANALES,INSTITUTO TECNOLÓGICO MUNICIPAL,3ª. CALLE 1-43 ZONA 2 GUATEMALA,6335-8181,CARLOS ANIBAL LOPEZ,BRENDA CORINA LÓPEZ SERRANO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0144-46,01-217,GUATEMALA,VILLA CANALES,INSTITUTO TECNOLÓGICO MUNICIPAL,3ª. CALLE 1-43 ZONA 2 GUATEMALA,6335-8181,CARLOS ANIBAL LOPEZ,MARÍA DE LOS ANGELES TOT GONZÁLEZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0145-46,01-217,GUATEMALA,VILLA CANALES,INSTITUTO TECNOLÓGICO MUNICIPAL,3ª. CALLE 1-43 ZONA 2 GUATEMALA,6335-8181,CARLOS ANIBAL LOPEZ,MARÍA DE LOS ANGELES TOT GONZÁLEZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0146-46,01-217,GUATEMALA,VILLA CANALES,INSTITUTO TECNOLÓGICO MUNICIPAL,3ª. CALLE 1-43 ZONA 2 GUATEMALA,6635-8181,CARLOS ANIBAL LOPEZ,BRENDA CORINA LÓPEZ SERRANO,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0150-46,01-217,GUATEMALA,VILLA CANALES,COLEGIO TÉCNICO SUIZO,2ª. CALLE 1-38 ZONA 1 GUATEMALA,5389-4435,CARLOS ANIBAL LOPEZ,"BRAYAN O""NELL GAITÁN RODRIGUEZ",DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0151-46,01-217,GUATEMALA,VILLA CANALES,COLEGIO TÉCNICO SUIZO,2ª. CALLE 1-38 ZONA 1 GUATEMALA,5389-4435,CARLOS ANIBAL LOPEZ,BRYAN O`NELL GAITÁN RODRÍGUEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0153-46,01-625,GUATEMALA,VILLA CANALES,COLEGIO TECNOLOGICO CANALEÑO,1ª. AVENIDA 2-99 ZONA 1 VILLA CANALES GUATEMALA,4217-0461,BRYAN ONELL GAITAN RODRIGUEZ,GENCIS YOHANA SOLÍS ORTIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0158-46,01-217,GUATEMALA,VILLA CANALES,LICEO MONTEALTO,"1ª. AVENIDA ""D"" 7-37 COLONIA LA JOYA ZONA 3 ALDEA BOCA DEL MONTE",2448-0895,CARLOS ANIBAL LOPEZ,DALILA NOEMI VANEGAS GONZÁLEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0163-46,01-625,GUATEMALA,VILLA CANALES,"COLEGIO DE INFORMÁTICA AVANZADA "" COMPUCEIC""",6ª. CALLE 2-35 ZONA 1 BOCA DEL MONTE GUATEMALA,2449-6307,BRYAN ONELL GAITAN RODRIGUEZ,IRIS MARÍA GÁLVEZ CHACÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0164-46,01-625,GUATEMALA,VILLA CANALES,"COLEGIO DE INFORMÁTICA AVANZADA "" COMPUCEIC """,6ª CALLE 2-35 ZONA 1 BOCA DEL MONTE GUATEMALA,2449-6307,BRYAN ONELL GAITAN RODRIGUEZ,IRIS MARÍA GÁLVEZ CHACÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-0170-46,01-405,GUATEMALA,VILLA CANALES,"COLEGIO MIXTO ""SANTA ELENA DEL SUR""",6ª. AVENIDA 3-29 ZONA 1 ALDEA SANTA ELENA BARILLAS,6632-4319,BLANCA SARAI GUTIERREZ PINEDA,JUAN FRANCISCO PINEDA ALFARO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA ORIENTE
01-16-0173-46,01-405,GUATEMALA,VILLA CANALES,LICEO PREUNIVERSITARIO DE INFORMÁTICA Y TECNOLOGÍA,1ª. AVENIDA 1-41 ZONA 2 ALDEA EL PORVENIR,5698-5536,BLANCA SARAI GUTIERREZ PINEDA,WILMAN ANTONIO GALINDO LÓPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA ORIENTE
01-16-0175-46,01-405,GUATEMALA,VILLA CANALES,CENTRO EDUCATIVO INTEGRAL COMPUTARIZADO,6ª. CALLE 2-35 ZONA 1 BOCA DEL MONTE,2449-6307,BLANCA SARAI GUTIERREZ PINEDA,IRIS MARÍA GÁLVEZ CHACÓN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA ORIENTE
01-16-0177-46,01-405,GUATEMALA,VILLA CANALES,"COLEGIO INTEGRAL CANALEÑO ""DR. JUAN JOSÉ ARÉVALO BERMEJO""",3ª. AVENIDA 2-09 ZONA 1,6635-0259,BLANCA SARAI GUTIERREZ PINEDA,CELIA IRACEMA REYES CIFUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),GUATEMALA ORIENTE
01-16-0179-46,01-405,GUATEMALA,VILLA CANALES,COLEGIO CARLOS ENRIQUE PÉREZ RAMÍREZ,"2ª. CALLE ""A"" 4-41 ZONA 1 BOCA DEL MONTE",2448-0556,BLANCA SARAI GUTIERREZ PINEDA,RAÚL EMILIO PÉREZ PINTO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA ORIENTE
01-16-0181-46,01-405,GUATEMALA,VILLA CANALES,LICEO PROFESIONAL DE COMPUTACIÓN MANUEL GALICH,2ª. CALLE 3-61 ZONA 1 ALDEA BOCA DEL MONTE,2448-0907,BLANCA SARAI GUTIERREZ PINEDA,NIDIA MARLENI GONZÁLEZ REYES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),GUATEMALA ORIENTE
01-16-0182-46,01-205,GUATEMALA,VILLA CANALES,"COLEGIO MIXTO ""SANTA ELENA DEL SUR""",6ª. AVENIDA 3-29 ZONA 1 SANTA ELENA BARILLAS,6627-2699,MARTA LISBETH CUMATZ RAMIREZ,JUAN FRANCISCO PINEDA ALFARO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-2142-46,01-205,GUATEMALA,VILLA CANALES,ESCUELA NACIONAL DE CIENCIAS COMERCIALES AMERICA,3ª AVENIDA . 7-27 ZONA 1,6635-0205,MARTA LISBETH CUMATZ RAMIREZ,CARLOS FRANCISCO MEJÍA CEBALLOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-4197-46,01-217,GUATEMALA,VILLA CANALES,"LICEO PROFESIONAL DE COMPUTACIÓN ""MANUEL GALICH""","2ª. CALLE 3-61 ZONA 1, BOCA DEL MONTE",2448-0907,CARLOS ANIBAL LOPEZ,NERY SOLARES MELGAR,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-6315-46,01-405,GUATEMALA,VILLA CANALES,COLEGIO MIXTO INTEGRAL CANALEÑO DR. JUAN JOSE AREVALO B,3ª. AVENIDA 2-09 ZONA 1,6635-0259,BLANCA SARAI GUTIERREZ PINEDA,CELIA IRACEMA REYES CIFUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
01-16-6794-46,01-205,GUATEMALA,VILLA CANALES,COLEGIO INTEGRAL CANALEÑO DR. JUAN JOSE AREVALO BERMEJO,3ª. AVENIDA . 2-09 VILLA CANALES,6635-0259,MARTA LISBETH CUMATZ RAMIREZ,CELIA IRACEMA REYES CIFUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
01-16-8122-46,01-625,GUATEMALA,VILLA CANALES,"COLEGIO PRIVADO ""SAN JOSE DE LA ENCARNACIÓN""",KM. 23.5 CARRETERA A SAN JOSE EL TABLON,6635-0324,BRYAN ONELL GAITAN RODRIGUEZ,MARIA DEL CARMEN GUARDADO MOLINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO (REGULAR),GUATEMALA ORIENTE
